query_item,Full_SSA_time,Full_SSA_count,baseline_empty,Full_PRA_time,Full_PRA_count,Hybrid_SSA_GlobalAvg_time,Hybrid_SSA_GlobalAvg_cands,Hybrid_SSA_GlobalAvg_pruning,Hybrid_SSA_GlobalAvg_tp,Hybrid_SSA_GlobalAvg_fp,Hybrid_SSA_GlobalAvg_fn,Hybrid_SSA_GlobalAvg_prec,Hybrid_SSA_GlobalAvg_recall,Hybrid_SSA_GlobalAvg_f1,Hybrid_SSA_GlobalAvg_exact,Hybrid_PRA_GlobalAvg_time,Hybrid_PRA_GlobalAvg_cands,Hybrid_PRA_GlobalAvg_pruning,Hybrid_PRA_GlobalAvg_tp,Hybrid_PRA_GlobalAvg_fp,Hybrid_PRA_GlobalAvg_fn,Hybrid_PRA_GlobalAvg_prec,Hybrid_PRA_GlobalAvg_recall,Hybrid_PRA_GlobalAvg_f1,Hybrid_PRA_GlobalAvg_exact,Hybrid_SSA_UnionWin_time,Hybrid_SSA_UnionWin_cands,Hybrid_SSA_UnionWin_pruning,Hybrid_SSA_UnionWin_tp,Hybrid_SSA_UnionWin_fp,Hybrid_SSA_UnionWin_fn,Hybrid_SSA_UnionWin_prec,Hybrid_SSA_UnionWin_recall,Hybrid_SSA_UnionWin_f1,Hybrid_SSA_UnionWin_exact,Hybrid_PRA_UnionWin_time,Hybrid_PRA_UnionWin_cands,Hybrid_PRA_UnionWin_pruning,Hybrid_PRA_UnionWin_tp,Hybrid_PRA_UnionWin_fp,Hybrid_PRA_UnionWin_fn,Hybrid_PRA_UnionWin_prec,Hybrid_PRA_UnionWin_recall,Hybrid_PRA_UnionWin_f1,Hybrid_PRA_UnionWin_exact,Hybrid_SSA_DurableRank_time,Hybrid_SSA_DurableRank_cands,Hybrid_SSA_DurableRank_pruning,Hybrid_SSA_DurableRank_tp,Hybrid_SSA_DurableRank_fp,Hybrid_SSA_DurableRank_fn,Hybrid_SSA_DurableRank_prec,Hybrid_SSA_DurableRank_recall,Hybrid_SSA_DurableRank_f1,Hybrid_SSA_DurableRank_exact,Hybrid_PRA_DurableRank_time,Hybrid_PRA_DurableRank_cands,Hybrid_PRA_DurableRank_pruning,Hybrid_PRA_DurableRank_tp,Hybrid_PRA_DurableRank_fp,Hybrid_PRA_DurableRank_fn,Hybrid_PRA_DurableRank_prec,Hybrid_PRA_DurableRank_recall,Hybrid_PRA_DurableRank_f1,Hybrid_PRA_DurableRank_exact,Hybrid_SSA_LegacyMinRank_time,Hybrid_SSA_LegacyMinRank_cands,Hybrid_SSA_LegacyMinRank_pruning,Hybrid_SSA_LegacyMinRank_tp,Hybrid_SSA_LegacyMinRank_fp,Hybrid_SSA_LegacyMinRank_fn,Hybrid_SSA_LegacyMinRank_prec,Hybrid_SSA_LegacyMinRank_recall,Hybrid_SSA_LegacyMinRank_f1,Hybrid_SSA_LegacyMinRank_exact,Hybrid_PRA_LegacyMinRank_time,Hybrid_PRA_LegacyMinRank_cands,Hybrid_PRA_LegacyMinRank_pruning,Hybrid_PRA_LegacyMinRank_tp,Hybrid_PRA_LegacyMinRank_fp,Hybrid_PRA_LegacyMinRank_fn,Hybrid_PRA_LegacyMinRank_prec,Hybrid_PRA_LegacyMinRank_recall,Hybrid_PRA_LegacyMinRank_f1,Hybrid_PRA_LegacyMinRank_exact
1311,1.201066493988037,0,True,1.1983115673065186,0,0.01729583740234375,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.017236948013305664,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.053666114807128906,40,0.991518235793045,0,0,0,0.0,,0.0,True,0.05576276779174805,40,0.991518235793045,0,0,0,0.0,,0.0,True,0.0720973014831543,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.06952857971191406,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.3949565887451172,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.35190391540527344,15,0.9968193384223919,0,0,0,0.0,,0.0,True
1374,1.188965082168579,3,False,1.3413243293762207,3,0.017752408981323242,15,0.9968193384223919,2,0,1,1.0,0.6666666666666666,0.8,False,0.016759872436523438,15,0.9968193384223919,2,0,1,1.0,0.6666666666666666,0.8,False,0.05483675003051758,33,0.9930025445292621,3,0,0,1.0,1.0,1.0,True,0.05527353286743164,33,0.9930025445292621,3,0,0,1.0,1.0,1.0,True,0.052542686462402344,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.05512356758117676,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.3620114326477051,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False,0.3475024700164795,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False
2706,1.3522472381591797,9,False,1.2526495456695557,9,0.01669454574584961,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.016124963760375977,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.05655550956726074,39,0.9917302798982188,9,0,0,1.0,1.0,1.0,True,0.052210092544555664,39,0.9917302798982188,9,0,0,1.0,1.0,1.0,True,0.0485384464263916,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.048035621643066406,15,0.9968193384223919,9,0,0,1.0,1.0,1.0,True,0.34223365783691406,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False,0.3406951427459717,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False
1495,1.215796947479248,20,False,1.1850197315216064,20,0.017045021057128906,15,0.9968193384223919,12,0,8,1.0,0.6,0.7499999999999999,False,0.016098737716674805,15,0.9968193384223919,12,0,8,1.0,0.6,0.7499999999999999,False,0.054204463958740234,34,0.9927905004240882,18,0,2,1.0,0.9,0.9473684210526316,False,0.0563511848449707,34,0.9927905004240882,18,0,2,1.0,0.9,0.9473684210526316,False,0.05523180961608887,15,0.9968193384223919,15,0,5,1.0,0.75,0.8571428571428571,False,0.06094980239868164,15,0.9968193384223919,15,0,5,1.0,0.75,0.8571428571428571,False,0.43584704399108887,15,0.9968193384223919,0,0,20,0.0,0.0,0.0,False,0.3467063903808594,15,0.9968193384223919,0,0,20,0.0,0.0,0.0,False
2140,1.2023413181304932,3,False,1.247157096862793,3,0.018410444259643555,15,0.9968193384223919,2,0,1,1.0,0.6666666666666666,0.8,False,0.019164085388183594,15,0.9968193384223919,2,0,1,1.0,0.6666666666666666,0.8,False,0.07150697708129883,43,0.9908821034775234,3,0,0,1.0,1.0,1.0,True,0.07744503021240234,43,0.9908821034775234,3,0,0,1.0,1.0,1.0,True,0.07200169563293457,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.058013916015625,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.3689413070678711,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False,0.3800067901611328,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False
2196,1.194765567779541,4,False,1.2303402423858643,4,0.017151832580566406,15,0.9968193384223919,3,0,1,1.0,0.75,0.8571428571428571,False,0.018409252166748047,15,0.9968193384223919,3,0,1,1.0,0.75,0.8571428571428571,False,0.05433368682861328,35,0.9925784563189143,3,0,1,1.0,0.75,0.8571428571428571,False,0.05221843719482422,35,0.9925784563189143,3,0,1,1.0,0.75,0.8571428571428571,False,0.05098319053649902,15,0.9968193384223919,3,0,1,1.0,0.75,0.8571428571428571,False,0.050599098205566406,15,0.9968193384223919,3,0,1,1.0,0.75,0.8571428571428571,False,0.3651235103607178,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False,0.35060715675354004,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False
1176,1.1742784976959229,7,False,1.2027881145477295,7,0.019392967224121094,15,0.9968193384223919,6,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,False,0.016567468643188477,15,0.9968193384223919,6,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,False,0.05407309532165527,31,0.9934266327396098,7,1,0,0.875,1.0,0.9333333333333333,False,0.0535120964050293,31,0.9934266327396098,7,1,0,0.875,1.0,0.9333333333333333,False,0.05790448188781738,15,0.9968193384223919,7,1,0,0.875,1.0,0.9333333333333333,False,0.05719876289367676,15,0.9968193384223919,7,1,0,0.875,1.0,0.9333333333333333,False,0.36966609954833984,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False,0.4122891426086426,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False
1081,1.1837043762207031,5,False,1.2433853149414062,5,0.024962902069091797,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.01949143409729004,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05662894248962402,39,0.9917302798982188,5,0,0,1.0,1.0,1.0,True,0.05379176139831543,39,0.9917302798982188,5,0,0,1.0,1.0,1.0,True,0.049378395080566406,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05101656913757324,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.34664320945739746,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.337432861328125,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
2242,1.17635178565979,3,False,1.2688875198364258,3,0.016155481338500977,15,0.9968193384223919,3,1,0,0.75,1.0,0.8571428571428571,False,0.016664981842041016,15,0.9968193384223919,3,1,0,0.75,1.0,0.8571428571428571,False,0.0556185245513916,44,0.9906700593723494,3,0,0,1.0,1.0,1.0,True,0.05478954315185547,44,0.9906700593723494,3,0,0,1.0,1.0,1.0,True,0.04914498329162598,15,0.9968193384223919,3,1,0,0.75,1.0,0.8571428571428571,False,0.050121307373046875,15,0.9968193384223919,3,1,0,0.75,1.0,0.8571428571428571,False,0.3640732765197754,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False,0.3562760353088379,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False
226,1.1961870193481445,8,False,1.191593885421753,8,0.016392946243286133,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.016461610794067383,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.05558371543884277,31,0.9934266327396098,8,0,0,1.0,1.0,1.0,True,0.05827474594116211,31,0.9934266327396098,8,0,0,1.0,1.0,1.0,True,0.05431675910949707,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.07906198501586914,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.34925031661987305,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False,0.3422880172729492,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False
1907,1.2422244548797607,22,False,1.2174222469329834,22,0.016833066940307617,15,0.9968193384223919,13,0,9,1.0,0.5909090909090909,0.7428571428571429,False,0.01649785041809082,15,0.9968193384223919,13,0,9,1.0,0.5909090909090909,0.7428571428571429,False,0.052938222885131836,28,0.9940627650551315,19,0,3,1.0,0.8636363636363636,0.9268292682926829,False,0.059825897216796875,28,0.9940627650551315,19,0,3,1.0,0.8636363636363636,0.9268292682926829,False,0.055068016052246094,15,0.9968193384223919,15,0,7,1.0,0.6818181818181818,0.8108108108108109,False,0.05367469787597656,15,0.9968193384223919,15,0,7,1.0,0.6818181818181818,0.8108108108108109,False,0.3305368423461914,15,0.9968193384223919,0,0,22,0.0,0.0,0.0,False,0.34076666831970215,15,0.9968193384223919,0,0,22,0.0,0.0,0.0,False
2043,1.1893110275268555,21,False,1.2159490585327148,21,0.01615738868713379,15,0.9968193384223919,12,0,9,1.0,0.5714285714285714,0.7272727272727273,False,0.017947673797607422,15,0.9968193384223919,12,0,9,1.0,0.5714285714285714,0.7272727272727273,False,0.05505251884460449,42,0.9910941475826972,19,1,2,0.95,0.9047619047619048,0.9268292682926829,False,0.05363917350769043,42,0.9910941475826972,19,1,2,0.95,0.9047619047619048,0.9268292682926829,False,0.05260205268859863,15,0.9968193384223919,15,0,6,1.0,0.7142857142857143,0.8333333333333333,False,0.048768043518066406,15,0.9968193384223919,15,0,6,1.0,0.7142857142857143,0.8333333333333333,False,0.3420572280883789,15,0.9968193384223919,0,0,21,0.0,0.0,0.0,False,0.3530542850494385,15,0.9968193384223919,0,0,21,0.0,0.0,0.0,False
2428,1.1830215454101562,2,False,1.1704297065734863,2,0.016141414642333984,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.015969514846801758,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.05222034454345703,36,0.9923664122137404,2,0,0,1.0,1.0,1.0,True,0.05168962478637695,36,0.9923664122137404,2,0,0,1.0,1.0,1.0,True,0.048491477966308594,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.05058407783508301,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.3414950370788574,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False,0.3404860496520996,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False
249,1.435931921005249,22,False,1.3573219776153564,22,0.016182422637939453,15,0.9968193384223919,14,0,8,1.0,0.6363636363636364,0.7777777777777778,False,0.016376495361328125,15,0.9968193384223919,14,0,8,1.0,0.6363636363636364,0.7777777777777778,False,0.05379748344421387,34,0.9927905004240882,17,0,5,1.0,0.7727272727272727,0.8717948717948718,False,0.06656050682067871,34,0.9927905004240882,17,0,5,1.0,0.7727272727272727,0.8717948717948718,False,0.05259084701538086,15,0.9968193384223919,15,0,7,1.0,0.6818181818181818,0.8108108108108109,False,0.0577242374420166,15,0.9968193384223919,15,0,7,1.0,0.6818181818181818,0.8108108108108109,False,0.3793220520019531,15,0.9968193384223919,0,0,22,0.0,0.0,0.0,False,0.4317896366119385,15,0.9968193384223919,0,0,22,0.0,0.0,0.0,False
812,1.4323983192443848,37,False,1.4641995429992676,37,0.023064374923706055,15,0.9968193384223919,15,0,22,1.0,0.40540540540540543,0.5769230769230769,False,0.01782846450805664,15,0.9968193384223919,15,0,22,1.0,0.40540540540540543,0.5769230769230769,False,0.0947718620300293,34,0.9927905004240882,23,0,14,1.0,0.6216216216216216,0.7666666666666667,False,0.07069683074951172,34,0.9927905004240882,23,0,14,1.0,0.6216216216216216,0.7666666666666667,False,0.060303688049316406,15,0.9968193384223919,15,0,22,1.0,0.40540540540540543,0.5769230769230769,False,0.05681753158569336,15,0.9968193384223919,15,0,22,1.0,0.40540540540540543,0.5769230769230769,False,0.45497894287109375,15,0.9968193384223919,0,0,37,0.0,0.0,0.0,False,0.4298884868621826,15,0.9968193384223919,0,0,37,0.0,0.0,0.0,False
290,1.3688075542449951,5,False,1.3464043140411377,5,0.02422928810119629,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.019364118576049805,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.0535280704498291,35,0.9925784563189143,5,0,0,1.0,1.0,1.0,True,0.07713747024536133,35,0.9925784563189143,5,0,0,1.0,1.0,1.0,True,0.05035257339477539,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05257725715637207,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.46674561500549316,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.4262666702270508,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
2855,1.269705057144165,10,False,1.2232615947723389,10,0.016351699829101562,15,0.9968193384223919,8,0,2,1.0,0.8,0.888888888888889,False,0.016170024871826172,15,0.9968193384223919,8,0,2,1.0,0.8,0.888888888888889,False,0.07677388191223145,47,0.9900339270568278,9,0,1,1.0,0.9,0.9473684210526316,False,0.059615373611450195,47,0.9900339270568278,9,0,1,1.0,0.9,0.9473684210526316,False,0.05063915252685547,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.050319671630859375,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.3514533042907715,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False,0.3378875255584717,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False
2227,1.1935005187988281,35,False,1.252413272857666,35,0.01647210121154785,15,0.9968193384223919,12,0,23,1.0,0.34285714285714286,0.5106382978723404,False,0.01683497428894043,15,0.9968193384223919,12,0,23,1.0,0.34285714285714286,0.5106382978723404,False,0.05269289016723633,35,0.9925784563189143,19,0,16,1.0,0.5428571428571428,0.7037037037037037,False,0.05225729942321777,35,0.9925784563189143,19,0,16,1.0,0.5428571428571428,0.7037037037037037,False,0.0484616756439209,15,0.9968193384223919,15,0,20,1.0,0.42857142857142855,0.6,False,0.04878687858581543,15,0.9968193384223919,15,0,20,1.0,0.42857142857142855,0.6,False,0.34064221382141113,15,0.9968193384223919,0,0,35,0.0,0.0,0.0,False,0.34040069580078125,15,0.9968193384223919,0,0,35,0.0,0.0,0.0,False
129,1.172255516052246,18,False,1.1985843181610107,18,0.016361236572265625,15,0.9968193384223919,13,0,5,1.0,0.7222222222222222,0.8387096774193548,False,0.016371726989746094,15,0.9968193384223919,13,0,5,1.0,0.7222222222222222,0.8387096774193548,False,0.05068182945251465,31,0.9934266327396098,17,0,1,1.0,0.9444444444444444,0.9714285714285714,False,0.05416512489318848,31,0.9934266327396098,17,0,1,1.0,0.9444444444444444,0.9714285714285714,False,0.04898548126220703,15,0.9968193384223919,15,0,3,1.0,0.8333333333333334,0.9090909090909091,False,0.05239295959472656,15,0.9968193384223919,15,0,3,1.0,0.8333333333333334,0.9090909090909091,False,0.35140514373779297,15,0.9968193384223919,0,0,18,0.0,0.0,0.0,False,0.3925623893737793,15,0.9968193384223919,0,0,18,0.0,0.0,0.0,False
2491,1.1961698532104492,10,False,1.192314624786377,10,0.01747727394104004,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.02429795265197754,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.05614638328552246,37,0.9921543681085666,10,0,0,1.0,1.0,1.0,True,0.05292153358459473,37,0.9921543681085666,10,0,0,1.0,1.0,1.0,True,0.049332380294799805,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.05989885330200195,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.36751389503479004,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False,0.3352205753326416,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False
2058,1.2128655910491943,8,False,1.2505314350128174,8,0.016280174255371094,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.01911139488220215,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.0529322624206543,38,0.9919423240033927,8,0,0,1.0,1.0,1.0,True,0.056693077087402344,38,0.9919423240033927,8,0,0,1.0,1.0,1.0,True,0.05505037307739258,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.05177474021911621,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.34671497344970703,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False,0.3386237621307373,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False
1299,1.1741740703582764,10,False,1.2363755702972412,10,0.016374826431274414,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.017746686935424805,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.05240488052368164,35,0.9925784563189143,10,0,0,1.0,1.0,1.0,True,0.052402496337890625,35,0.9925784563189143,10,0,0,1.0,1.0,1.0,True,0.05753326416015625,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.05264449119567871,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.39241695404052734,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False,0.4236171245574951,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False
2517,1.272226095199585,10,False,1.1994972229003906,10,0.019126415252685547,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.01721358299255371,15,0.9968193384223919,9,0,1,1.0,0.9,0.9473684210526316,False,0.052114248275756836,36,0.9923664122137404,10,0,0,1.0,1.0,1.0,True,0.054527997970581055,36,0.9923664122137404,10,0,0,1.0,1.0,1.0,True,0.04900169372558594,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.050599098205566406,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.3391416072845459,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False,0.338759183883667,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False
573,1.3125948905944824,31,False,1.374394416809082,31,0.017589569091796875,15,0.9968193384223919,11,0,20,1.0,0.3548387096774194,0.5238095238095238,False,0.015897274017333984,15,0.9968193384223919,11,0,20,1.0,0.3548387096774194,0.5238095238095238,False,0.06023764610290527,38,0.9919423240033927,19,0,12,1.0,0.6129032258064516,0.76,False,0.0749671459197998,38,0.9919423240033927,19,0,12,1.0,0.6129032258064516,0.76,False,0.05457258224487305,15,0.9968193384223919,15,0,16,1.0,0.4838709677419355,0.6521739130434783,False,0.051570892333984375,15,0.9968193384223919,15,0,16,1.0,0.4838709677419355,0.6521739130434783,False,0.3499429225921631,15,0.9968193384223919,0,0,31,0.0,0.0,0.0,False,0.3465290069580078,15,0.9968193384223919,0,0,31,0.0,0.0,0.0,False
1073,1.1782493591308594,28,False,1.198608160018921,28,0.017305374145507812,15,0.9968193384223919,9,0,19,1.0,0.32142857142857145,0.4864864864864865,False,0.017421245574951172,15,0.9968193384223919,9,0,19,1.0,0.32142857142857145,0.4864864864864865,False,0.05539441108703613,36,0.9923664122137404,20,0,8,1.0,0.7142857142857143,0.8333333333333333,False,0.06065845489501953,36,0.9923664122137404,20,0,8,1.0,0.7142857142857143,0.8333333333333333,False,0.061426401138305664,15,0.9968193384223919,15,0,13,1.0,0.5357142857142857,0.6976744186046512,False,0.06668782234191895,15,0.9968193384223919,15,0,13,1.0,0.5357142857142857,0.6976744186046512,False,0.3814539909362793,15,0.9968193384223919,0,0,28,0.0,0.0,0.0,False,0.34355616569519043,15,0.9968193384223919,0,0,28,0.0,0.0,0.0,False
187,1.2235593795776367,19,False,1.1824746131896973,19,0.01612067222595215,15,0.9968193384223919,13,0,6,1.0,0.6842105263157895,0.8125000000000001,False,0.016280174255371094,15,0.9968193384223919,13,0,6,1.0,0.6842105263157895,0.8125000000000001,False,0.054552555084228516,30,0.9936386768447837,19,0,0,1.0,1.0,1.0,True,0.0516357421875,30,0.9936386768447837,19,0,0,1.0,1.0,1.0,True,0.05024981498718262,15,0.9968193384223919,15,0,4,1.0,0.7894736842105263,0.8823529411764706,False,0.055674076080322266,15,0.9968193384223919,15,0,4,1.0,0.7894736842105263,0.8823529411764706,False,0.3637235164642334,15,0.9968193384223919,0,0,19,0.0,0.0,0.0,False,0.34161829948425293,15,0.9968193384223919,0,0,19,0.0,0.0,0.0,False
273,1.1825804710388184,6,False,1.2017619609832764,6,0.024077415466308594,15,0.9968193384223919,5,0,1,1.0,0.8333333333333334,0.9090909090909091,False,0.02138066291809082,15,0.9968193384223919,5,0,1,1.0,0.8333333333333334,0.9090909090909091,False,0.06834602355957031,28,0.9940627650551315,6,0,0,1.0,1.0,1.0,True,0.05286908149719238,28,0.9940627650551315,6,0,0,1.0,1.0,1.0,True,0.05196189880371094,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.04901909828186035,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.3438732624053955,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False,0.34710049629211426,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False
1459,1.196744441986084,6,False,1.3221797943115234,6,0.02416706085205078,15,0.9968193384223919,5,0,1,1.0,0.8333333333333334,0.9090909090909091,False,0.017539024353027344,15,0.9968193384223919,5,0,1,1.0,0.8333333333333334,0.9090909090909091,False,0.05506587028503418,35,0.9925784563189143,6,0,0,1.0,1.0,1.0,True,0.060915231704711914,35,0.9925784563189143,6,0,0,1.0,1.0,1.0,True,0.07040524482727051,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.05840349197387695,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.36055779457092285,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False,0.35347962379455566,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False
2837,1.3283681869506836,7,False,1.2612276077270508,7,0.016750097274780273,15,0.9968193384223919,5,0,2,1.0,0.7142857142857143,0.8333333333333333,False,0.015886783599853516,15,0.9968193384223919,5,0,2,1.0,0.7142857142857143,0.8333333333333333,False,0.052414655685424805,33,0.9930025445292621,5,0,2,1.0,0.7142857142857143,0.8333333333333333,False,0.05343341827392578,33,0.9930025445292621,5,0,2,1.0,0.7142857142857143,0.8333333333333333,False,0.051849365234375,15,0.9968193384223919,6,0,1,1.0,0.8571428571428571,0.923076923076923,False,0.05819201469421387,15,0.9968193384223919,6,0,1,1.0,0.8571428571428571,0.923076923076923,False,0.35928821563720703,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False,0.34177327156066895,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False
1272,1.2121636867523193,2,False,1.2150025367736816,2,0.0163729190826416,15,0.9968193384223919,1,0,1,1.0,0.5,0.6666666666666666,False,0.017092466354370117,15,0.9968193384223919,1,0,1,1.0,0.5,0.6666666666666666,False,0.058870553970336914,40,0.991518235793045,2,0,0,1.0,1.0,1.0,True,0.08190107345581055,40,0.991518235793045,2,0,0,1.0,1.0,1.0,True,0.062369346618652344,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.05148172378540039,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.35704994201660156,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False,0.3417513370513916,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False
932,1.193530797958374,2,False,1.2248756885528564,2,0.023633480072021484,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.02048778533935547,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.05285358428955078,34,0.9927905004240882,2,0,0,1.0,1.0,1.0,True,0.05469632148742676,34,0.9927905004240882,2,0,0,1.0,1.0,1.0,True,0.05024600028991699,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.05476188659667969,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.3544301986694336,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False,0.3543384075164795,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False
2404,1.208998203277588,1,False,1.2281851768493652,1,0.01677870750427246,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.022875308990478516,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.05289912223815918,43,0.9908821034775234,1,0,0,1.0,1.0,1.0,True,0.05639171600341797,43,0.9908821034775234,1,0,0,1.0,1.0,1.0,True,0.052872419357299805,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.059198856353759766,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.36168384552001953,15,0.9968193384223919,0,0,1,0.0,0.0,0.0,False,0.40130043029785156,15,0.9968193384223919,0,0,1,0.0,0.0,0.0,False
1854,1.2383019924163818,7,False,1.1975932121276855,7,0.023925065994262695,15,0.9968193384223919,5,0,2,1.0,0.7142857142857143,0.8333333333333333,False,0.019849538803100586,15,0.9968193384223919,5,0,2,1.0,0.7142857142857143,0.8333333333333333,False,0.05385756492614746,37,0.9921543681085666,7,1,0,0.875,1.0,0.9333333333333333,False,0.053617000579833984,37,0.9921543681085666,7,1,0,0.875,1.0,0.9333333333333333,False,0.04848051071166992,15,0.9968193384223919,7,1,0,0.875,1.0,0.9333333333333333,False,0.0496516227722168,15,0.9968193384223919,7,1,0,0.875,1.0,0.9333333333333333,False,0.4317786693572998,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False,0.3557260036468506,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False
