query_item,Full_SSA_time,Full_SSA_count,baseline_empty,Full_PRA_time,Full_PRA_count,Hybrid_SSA_GlobalAvg_time,Hybrid_SSA_GlobalAvg_cands,Hybrid_SSA_GlobalAvg_pruning,Hybrid_SSA_GlobalAvg_tp,Hybrid_SSA_GlobalAvg_fp,Hybrid_SSA_GlobalAvg_fn,Hybrid_SSA_GlobalAvg_prec,Hybrid_SSA_GlobalAvg_recall,Hybrid_SSA_GlobalAvg_f1,Hybrid_SSA_GlobalAvg_exact,Hybrid_PRA_GlobalAvg_time,Hybrid_PRA_GlobalAvg_cands,Hybrid_PRA_GlobalAvg_pruning,Hybrid_PRA_GlobalAvg_tp,Hybrid_PRA_GlobalAvg_fp,Hybrid_PRA_GlobalAvg_fn,Hybrid_PRA_GlobalAvg_prec,Hybrid_PRA_GlobalAvg_recall,Hybrid_PRA_GlobalAvg_f1,Hybrid_PRA_GlobalAvg_exact,Hybrid_SSA_UnionWin_time,Hybrid_SSA_UnionWin_cands,Hybrid_SSA_UnionWin_pruning,Hybrid_SSA_UnionWin_tp,Hybrid_SSA_UnionWin_fp,Hybrid_SSA_UnionWin_fn,Hybrid_SSA_UnionWin_prec,Hybrid_SSA_UnionWin_recall,Hybrid_SSA_UnionWin_f1,Hybrid_SSA_UnionWin_exact,Hybrid_PRA_UnionWin_time,Hybrid_PRA_UnionWin_cands,Hybrid_PRA_UnionWin_pruning,Hybrid_PRA_UnionWin_tp,Hybrid_PRA_UnionWin_fp,Hybrid_PRA_UnionWin_fn,Hybrid_PRA_UnionWin_prec,Hybrid_PRA_UnionWin_recall,Hybrid_PRA_UnionWin_f1,Hybrid_PRA_UnionWin_exact,Hybrid_SSA_DurableRank_time,Hybrid_SSA_DurableRank_cands,Hybrid_SSA_DurableRank_pruning,Hybrid_SSA_DurableRank_tp,Hybrid_SSA_DurableRank_fp,Hybrid_SSA_DurableRank_fn,Hybrid_SSA_DurableRank_prec,Hybrid_SSA_DurableRank_recall,Hybrid_SSA_DurableRank_f1,Hybrid_SSA_DurableRank_exact,Hybrid_PRA_DurableRank_time,Hybrid_PRA_DurableRank_cands,Hybrid_PRA_DurableRank_pruning,Hybrid_PRA_DurableRank_tp,Hybrid_PRA_DurableRank_fp,Hybrid_PRA_DurableRank_fn,Hybrid_PRA_DurableRank_prec,Hybrid_PRA_DurableRank_recall,Hybrid_PRA_DurableRank_f1,Hybrid_PRA_DurableRank_exact,Hybrid_SSA_LegacyMinRank_time,Hybrid_SSA_LegacyMinRank_cands,Hybrid_SSA_LegacyMinRank_pruning,Hybrid_SSA_LegacyMinRank_tp,Hybrid_SSA_LegacyMinRank_fp,Hybrid_SSA_LegacyMinRank_fn,Hybrid_SSA_LegacyMinRank_prec,Hybrid_SSA_LegacyMinRank_recall,Hybrid_SSA_LegacyMinRank_f1,Hybrid_SSA_LegacyMinRank_exact,Hybrid_PRA_LegacyMinRank_time,Hybrid_PRA_LegacyMinRank_cands,Hybrid_PRA_LegacyMinRank_pruning,Hybrid_PRA_LegacyMinRank_tp,Hybrid_PRA_LegacyMinRank_fp,Hybrid_PRA_LegacyMinRank_fn,Hybrid_PRA_LegacyMinRank_prec,Hybrid_PRA_LegacyMinRank_recall,Hybrid_PRA_LegacyMinRank_f1,Hybrid_PRA_LegacyMinRank_exact
4191,0.49483466148376465,0,True,0.43462586402893066,0,0.009698152542114258,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009065628051757812,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013197183609008789,24,0.9606557377049181,0,0,0,0.0,,0.0,True,0.013118267059326172,24,0.9606557377049181,0,0,0,0.0,,0.0,True,0.012878894805908203,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.011673927307128906,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.2243788242340088,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23893213272094727,20,0.9672131147540983,0,0,0,0.0,,0.0,True
660,0.7695741653442383,0,True,0.5574102401733398,0,0.008859634399414062,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.010178089141845703,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.015349149703979492,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.01334238052368164,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.01207590103149414,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.014944314956665039,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23299551010131836,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.24534082412719727,20,0.9672131147540983,0,0,0,0.0,,0.0,True
7616,0.4602696895599365,0,True,0.6215591430664062,0,0.010326385498046875,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.008564233779907227,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.019240617752075195,33,0.9459016393442623,0,0,0,0.0,,0.0,True,0.01801276206970215,33,0.9459016393442623,0,0,0,0.0,,0.0,True,0.013072967529296875,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.030268430709838867,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.31389617919921875,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.19093704223632812,20,0.9672131147540983,0,0,0,0.0,,0.0,True
5098,0.6227092742919922,0,True,0.836716890335083,0,0.010209798812866211,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.010348320007324219,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013418436050415039,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.013526439666748047,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.011732101440429688,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01291656494140625,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23576712608337402,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.27440357208251953,20,0.9672131147540983,0,0,0,0.0,,0.0,True
4850,0.6136374473571777,0,True,0.710979700088501,0,0.013599157333374023,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.011969804763793945,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.020555496215820312,30,0.9508196721311475,0,0,0,0.0,,0.0,True,0.017908334732055664,30,0.9508196721311475,0,0,0,0.0,,0.0,True,0.019484281539916992,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.02000284194946289,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.31069016456604004,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.44905567169189453,20,0.9672131147540983,0,0,0,0.0,,0.0,True
7365,0.9146275520324707,0,True,0.727189302444458,0,0.013259649276733398,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012059688568115234,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.016434431076049805,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.020301103591918945,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.020730257034301758,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.039766550064086914,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.292708158493042,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.26141905784606934,20,0.9672131147540983,0,0,0,0.0,,0.0,True
1950,0.5620577335357666,0,True,0.6389226913452148,0,0.016045570373535156,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013440132141113281,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.017214059829711914,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.02168416976928711,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.019235849380493164,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01694035530090332,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.6643612384796143,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.26562047004699707,20,0.9672131147540983,0,0,0,0.0,,0.0,True
8139,0.619206428527832,0,True,0.5781519412994385,0,0.011646747589111328,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.010838508605957031,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013929367065429688,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.014889717102050781,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.012873649597167969,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.015466928482055664,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.28211545944213867,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.20840811729431152,20,0.9672131147540983,0,0,0,0.0,,0.0,True
5383,0.7956204414367676,0,True,0.734637975692749,0,0.010545492172241211,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.010782241821289062,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01474761962890625,23,0.9622950819672131,0,0,0,0.0,,0.0,True,0.014055728912353516,23,0.9622950819672131,0,0,0,0.0,,0.0,True,0.014617443084716797,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.014153718948364258,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.36057066917419434,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.2748901844024658,20,0.9672131147540983,0,0,0,0.0,,0.0,True
7982,0.47095465660095215,0,True,0.5658614635467529,0,0.00921487808227539,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009861469268798828,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.014731884002685547,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.017229557037353516,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.015279054641723633,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012775182723999023,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.1764688491821289,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.31748056411743164,20,0.9672131147540983,0,0,0,0.0,,0.0,True
1605,0.5891730785369873,0,True,0.675116777420044,0,0.011038780212402344,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009939432144165039,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.015241384506225586,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.013446569442749023,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.013259172439575195,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012459278106689453,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.24877691268920898,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.20780229568481445,20,0.9672131147540983,0,0,0,0.0,,0.0,True
6751,0.4703388214111328,0,True,0.46936845779418945,0,0.010202884674072266,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009967803955078125,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.014594793319702148,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.01424264907836914,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.012790441513061523,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012829303741455078,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23489999771118164,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23798847198486328,20,0.9672131147540983,0,0,0,0.0,,0.0,True
8620,0.5819401741027832,0,True,0.44266295433044434,0,0.008624792098999023,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009740829467773438,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.014812946319580078,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.011733055114746094,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.01328730583190918,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013908147811889648,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.16352605819702148,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23882675170898438,20,0.9672131147540983,0,0,0,0.0,,0.0,True
8682,0.3655378818511963,0,True,0.4872007369995117,0,0.008473873138427734,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009108543395996094,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012367010116577148,24,0.9606557377049181,0,0,0,0.0,,0.0,True,0.011981010437011719,24,0.9606557377049181,0,0,0,0.0,,0.0,True,0.01104426383972168,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012149810791015625,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.34114885330200195,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.1985018253326416,20,0.9672131147540983,0,0,0,0.0,,0.0,True
4247,0.4740941524505615,0,True,0.4637186527252197,0,0.009328365325927734,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009668588638305664,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013302326202392578,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012181520462036133,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013755083084106445,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.011301517486572266,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.22340130805969238,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.17786359786987305,20,0.9672131147540983,0,0,0,0.0,,0.0,True
894,0.3687882423400879,0,True,0.4702908992767334,0,0.008419036865234375,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009270668029785156,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012678384780883789,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.012585639953613281,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.011337041854858398,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012766122817993164,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.20285272598266602,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.22224187850952148,20,0.9672131147540983,0,0,0,0.0,,0.0,True
8311,0.49709081649780273,0,True,0.41266870498657227,0,0.009778976440429688,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009378671646118164,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.014917850494384766,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.017153024673461914,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.014714479446411133,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01248478889465332,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.20962762832641602,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.2451155185699463,20,0.9672131147540983,0,0,0,0.0,,0.0,True
8987,0.4807159900665283,1,False,0.5493061542510986,1,0.00981903076171875,20,0.9672131147540983,1,0,0,1.0,1.0,1.0,True,0.009056806564331055,20,0.9672131147540983,1,0,0,1.0,1.0,1.0,True,0.013274908065795898,24,0.9606557377049181,1,0,0,1.0,1.0,1.0,True,0.014993906021118164,24,0.9606557377049181,1,0,0,1.0,1.0,1.0,True,0.010803699493408203,20,0.9672131147540983,1,0,0,1.0,1.0,1.0,True,0.012569189071655273,20,0.9672131147540983,1,0,0,1.0,1.0,1.0,True,0.19067907333374023,20,0.9672131147540983,0,0,1,0.0,0.0,0.0,False,0.1977076530456543,20,0.9672131147540983,0,0,1,0.0,0.0,0.0,False
6135,0.44355130195617676,0,True,0.44547367095947266,0,0.009806632995605469,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.008809566497802734,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012394189834594727,25,0.9590163934426229,0,0,0,0.0,,0.0,True,0.012472867965698242,25,0.9590163934426229,0,0,0,0.0,,0.0,True,0.013163089752197266,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012682437896728516,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.23963212966918945,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.2499089241027832,20,0.9672131147540983,0,0,0,0.0,,0.0,True
6334,0.47299885749816895,0,True,0.6001102924346924,0,0.010217428207397461,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.011627435684204102,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.016344547271728516,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.013619184494018555,26,0.9573770491803278,0,0,0,0.0,,0.0,True,0.011638641357421875,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01189565658569336,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.16144466400146484,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.16425180435180664,20,0.9672131147540983,0,0,0,0.0,,0.0,True
7127,0.3596796989440918,0,True,0.45831847190856934,0,0.009967803955078125,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009993553161621094,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012403011322021484,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.012378931045532227,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.011675834655761719,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.013715505599975586,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.18044233322143555,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.18609166145324707,20,0.9672131147540983,0,0,0,0.0,,0.0,True
4371,0.48081088066101074,0,True,0.4486114978790283,0,0.009347915649414062,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009606122970581055,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.012648344039916992,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.012143135070800781,22,0.9639344262295082,0,0,0,0.0,,0.0,True,0.013001203536987305,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01238250732421875,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.18867874145507812,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.15918493270874023,20,0.9672131147540983,0,0,0,0.0,,0.0,True
9449,0.4009866714477539,0,True,0.4982943534851074,0,0.008750438690185547,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.009131669998168945,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01566934585571289,24,0.9606557377049181,0,0,0,0.0,,0.0,True,0.013060331344604492,24,0.9606557377049181,0,0,0,0.0,,0.0,True,0.011301279067993164,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.011794090270996094,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.26514387130737305,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.24395298957824707,20,0.9672131147540983,0,0,0,0.0,,0.0,True
6951,0.6447710990905762,2,False,0.4852430820465088,2,0.009523391723632812,20,0.9672131147540983,2,0,0,1.0,1.0,1.0,True,0.010250329971313477,20,0.9672131147540983,2,0,0,1.0,1.0,1.0,True,0.014047861099243164,23,0.9622950819672131,2,0,0,1.0,1.0,1.0,True,0.014344930648803711,23,0.9622950819672131,2,0,0,1.0,1.0,1.0,True,0.013865470886230469,20,0.9672131147540983,2,0,0,1.0,1.0,1.0,True,0.013280630111694336,20,0.9672131147540983,2,0,0,1.0,1.0,1.0,True,0.2270042896270752,20,0.9672131147540983,0,0,2,0.0,0.0,0.0,False,0.20601153373718262,20,0.9672131147540983,0,0,2,0.0,0.0,0.0,False
619,0.31960058212280273,0,True,0.3675057888031006,0,0.009891510009765625,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.010417938232421875,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.01161503791809082,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.01117849349975586,21,0.9655737704918033,0,0,0,0.0,,0.0,True,0.012801170349121094,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.011286735534667969,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.30799293518066406,20,0.9672131147540983,0,0,0,0.0,,0.0,True,0.16226911544799805,20,0.9672131147540983,0,0,0,0.0,,0.0,True
